name,platform,r-date,score,user score,developer,genre,players,critics,users
BioShock Infinite: Burial at Sea - Episode One,PlayStation3,"November 12, 2013",76,8.2,IrrationalGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,7,132
Volgarr the Viking,PC,"September 13, 2013",76,7.8,CrazyVikingStudios,"Action,General,General",No Online Multiplayer,9,98
Deus Ex: Human Revolution - The Missing Link,Xbox360,"October 18, 2011",76,7.0,EidosMontreal,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,18,27
LEGO Star Wars III: The Clone Wars,Wii,"March 22, 2011",76,8.1,Traveller'sTales,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,7,22
Deathsmiles,Xbox360,"June 29, 2010",76,8.4,Cave,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Horizontal",No info,29,49
Mario & Sonic at the Olympic Winter Games,DS,"October 13, 2009",76,8.1,"Sega,SegaSportsR&D","Sports,Olympic Sports,Olympic Sports,Individual,Athletics",No info,25,43
Bubble Bobble Plus!,Wii,"May 25, 2009",76,5.7,TaitoCorporation,"Action,Platformer,Platformer,2D,2D",1-4 ,11,6
Brothers in Arms: Hell's Highway,Xbox360,"September 23, 2008",76,8.2,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Up to 20 ,65,164
Chessmaster LIVE,Xbox360,"January 30, 2008",76,6.9,UbisoftBulgaria,"Miscellaneous,Board Games,Board Games,Board / Card Game",2  Online,11,12
MVP 07 NCAA Baseball,PlayStation2,"February 6, 2007",76,8.4,EACanada,"Sports,Traditional,Baseball,Sim",4  Online,25,15
UEFA Euro 2004: Portugal,PC,"May 4, 2004",76,6.6,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",1-4 ,16,18
Dominions II: The Ascension Wars,PC,"November 14, 2003",76,7.2,IllwinterDesignGroup,"Strategy,Turn-Based,Fantasy,General",1-16 ,8,10
Spyro 2: Season of Flame,GameBoyAdvance,"September 25, 2002",76,7.1,DigitalEclipse,"Action,Platformer,2D",1 Player,18,23
Dave Mirra Freestyle BMX 2,Xbox,"November 28, 2001",76,7.0,"Z-Axis,Ltd.","Sports,Alternative,Biking",1-2 ,18,7
Harvest Moon: Save the Homeland,PlayStation2,"November 22, 2001",76,8.6,VictorInteractiveSoftware,"Strategy,Breeding/Constructing",1 Player,14,76
Boxing Fever,GameBoyAdvance,"October 11, 2001",76,tbd,DigitalFiction,"Sports,Traditional,Boxing",No info,10,0
Sega Bass Fishing 2,Dreamcast,"August 21, 2001",76,8.3,WowEntertainment,"Sports,Nature,Fishing",No info,8,10
Toy Story Racer,PlayStation,"March 5, 2001",76,8.3,Traveller'sTales,"Driving,Racing,Kart",No info,8,17
Star Wars Episode I: Jedi Power Battles,Dreamcast,"October 18, 2000",76,8.1,LucasArts,"Action,Beat-'Em-Up",No info,14,27
Star Trek: Invasion,PlayStation,"June 29, 2000",76,7.6,Warthog,"Simulation,Sci-Fi,Small Spaceship",1-2 ,12,7
Call of Duty: Finest Hour,PlayStation2,"November 16, 2004",76,7.5,SparkUnlimited,"Action,Shooter,First-Person,Historic",16  Online,49,105
Assassin's Creed Syndicate,PlayStation4,"October 23, 2015",76,6.9,UbisoftQuebec,"Historic,Action Adventure,Open-World",No Online Multiplayer,86,2086
Twisted Metal,PlayStation3,"February 14, 2012",76,7.9,EatSleepPlay,"Simulation,Driving,Car Combat,Car Combat,Vehicle,Combat",Up to 16 ,69,300
Yo-kai Watch,3DS,"November 6, 2015",76,8.0,Level5,"Japanese-Style,Role-Playing,Trainer",No Online Multiplayer,69,189
WindJammers,PlayStation4,"August 29, 2017",76,6.8,DotEmu,"Sports,Individual,Other",2 ,30,13
Super Mario Party,Switch,"October 5, 2018",76,7.1,"Nintendo,NdCube","Miscellaneous,Party / Minigame",Online Multiplayer,84,575
Mario & Luigi: Paper Jam,3DS,"January 22, 2016",76,7.4,"Nintendo,AlphadreamCorporation","Role-Playing,Japanese-Style",No Online Multiplayer,76,208
Divinity: Dragon Commander,PC,"August 6, 2013",76,7.1,LarianStudiosGames,"Role-Playing,Action RPG,Action RPG",1-4 ,37,258
Penny Arcade Adventures: Episode One,Xbox360,"May 21, 2008",76,7.6,HotheadGames,"Adventure,General,General",No info,44,26
Sonic Generations,PlayStation3,"November 1, 2011",76,8.3,"Sega,SonicTeam","Action,Platformer,Platformer,3D,3D",1 Player,38,339
The Suffering: Ties That Bind,Xbox,"September 26, 2005",76,8.3,SurrealSoftware,"Action Adventure,Horror",1 Player,36,10
Sushi Striker: The Way of Sushido,Switch,"June 8, 2018",76,7.7,indieszero,"Puzzle,Matching",2 ,44,65
Donkey Konga,GameCube,"September 27, 2004",76,7.9,Namco,"Miscellaneous,Rhythm,Music",1-4 ,55,33
Zuma's Revenge!,Xbox360,"July 11, 2012",76,7.0,PopCap,"Miscellaneous,Puzzle,Action,Puzzle,Action",No Online Multiplayer,17,22
MLB 12: The Show,PlayStationVita,"March 6, 2012",76,7.7,SCEASanDiegoStudios,"Sports,Traditional,Team,Baseball,Sim,Sim",No info,15,43
World of Tanks,XboxOne,"July 28, 2015",76,5.5,Wargaming.net,"Action,Simulation,Shooter,Vehicle,Third-Person,Combat,Tactical",No info,20,113
NHL 07,PlayStation2,"September 12, 2006",76,4.7,EASports,"Sports,Traditional,Ice Hockey,Sim",4  Online,11,53
The Denpa Men 2: Beyond the Waves,3DS,"May 30, 2013",76,6.4,GeniusSonorityInc.,"Role-Playing,General,General",No info,13,21
Singularity,Xbox360,"June 29, 2010",76,7.7,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 12 ,70,181
Rush for Berlin,PC,"June 12, 2006",76,7.5,Stormregion,"Strategy,Real-Time,Historic,General,Historic",6  Online,26,13
Control: AWE,PlayStation4,"August 27, 2020",76,6.9,RemedyEntertainment,"Action Adventure,General",No Online Multiplayer,16,30
Masquerada: Songs and Shadows,PlayStation4,"August 8, 2017",76,tbd,WitchingHourStudios,"Strategy,Turn-Based,Tactics",No info,16,0
Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,Wii,"August 11, 2008",76,7.9,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",1 Player,24,18
Wolfenstein: The Old Blood,PlayStation4,"May 5, 2015",76,7.8,MachineGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,54,486
Tales From Space: About a Blob,PlayStation3,"February 8, 2011",76,7.6,DrinkBoxStudios,"Action,Platformer,Platformer,2D,2D",1-2 ,24,17
Nioh: Dragon of the North,PlayStation4,"May 2, 2017",76,7.7,TeamNinja,"Role-Playing,Action RPG",No info,14,81
The Club,Xbox360,"February 19, 2008",76,6.8,BizarreCreations,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 8 ,63,47
Shin Megami Tensei III: Nocturne HD Remaster,Switch,"May 25, 2021",76,8.2,Atlus,"Role-Playing,Japanese-Style",No Online Multiplayer,31,41
Shadow Hearts: From the New World,PlayStation2,"March 7, 2006",76,8.3,Nautilus,"Role-Playing,Console-style RPG",1 Player,42,57
PixelJunk SideScroller,PlayStation3,"October 25, 2011",76,7.0,Q-Games,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Horizontal",No info,33,22
Fantasy Strike,Switch,"July 25, 2019",76,7.5,SirlinGames,"Action,Fighting,2D",2 ,11,39
Flinthook,PlayStation4,"April 14, 2017",76,6.3,TributeGames,"Action,Platformer,2D",No info,14,24
Azure Striker Gunvolt 2,3DS,"September 29, 2016",76,7.8,IntiCreates,"Action,Platformer,2D",No info,12,29
Phoenix Wright: Ace Attorney - Justice for All,DS,"January 16, 2007",76,8.6,Capcom,"Adventure,First-Person,Visual Novel,Modern,Modern",No Online Multiplayer,51,171
Kirby Super Star Ultra,DS,"September 22, 2008",76,8.8,HALLabs,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,40,135
Candleman: The Complete Journey,PC,"January 31, 2018",76,6.3,SpotlightorInteractive,"Action,Platformer,3D",No Online Multiplayer,13,9
MAG,PlayStation3,"January 26, 2010",76,8.2,ZipperInteractive,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",Massively Multiplayer,83,562
